# 其他的是80ms，这个是200ms间隔

[INFO],: ADC_IIN_RANK_IDX 3098
data = [
[     506,    3633,    3098,     506],
[     507,    3610,    3098,     507],
[     508,    3639,    3098,     508],
[     509,    3636,    3098,     509],
[     510,    3640,    3098,     510],
[     511,    3634,    3098,     511],
[     512,    3640,    3098,     512],
[     513,    3642,    3098,     513],
[     514,    3646,    3098,     514],
[     515,    3639,    3098,     515],
[     516,    3644,    3098,     516],
[     517,    3641,    3098,     517],
[     518,    3645,    3098,     518],
[     519,    3646,    3098,     519],
[     520,    3647,    3098,     520],
[     521,    3650,    3098,     521],
[     522,    3654,    3098,     522],
[     523,    3649,    3098,     523],
[     524,    3646,    3098,     524],
[     525,    3658,    3098,     525],
[     526,    3670,    3098,     526],
[     527,    3656,    3098,     527],
[     528,    3656,    3098,     528],
[     529,    3667,    3098,     529],
[     530,    3666,    3098,     530],
[     531,    3668,    3098,     531],
[     532,    3659,    3098,     532],
[     533,    3661,    3098,     533],
[     534,    3679,    3098,     534],
[     535,    3666,    3098,     535],
[     536,    3658,    3098,     536],
[     537,    3667,    3098,     537],
[     538,    3650,    3098,     538],
[     539,    3680,    3098,     539],
[     540,    3646,    3098,     540],
[     541,    3688,    3098,     541],
[     542,    3613,    3098,     542],
[     543,    3698,    3098,     543],
[     544,    3681,    3098,     544],
[     545,    3689,    3098,     545],
[     546,    3670,    3098,     546],
[     547,    3656,    3098,     547],
[     548,    3685,    3098,     548],
[     549,    3680,    3098,     549],
[     550,    3686,    3098,     550],
[     551,    3684,    3098,     551],
[     552,    3673,    3098,     552],
[     553,    3697,    3098,     553],
[     554,    3686,    3098,     554],
[     555,    3677,    3098,     555],
[     556,    3684,    3098,     556],
[     557,    3684,    3098,     557],
[     558,    3679,    3098,     558],
[     559,    3675,    3098,     559],
[     560,    3693,    3098,     560],
[     561,    3682,    3098,     561],
[     562,    3683,    3098,     562],
[     563,    3697,    3098,     563],
[     564,    3693,    3098,     564],
[     565,    3689,    3098,     565],
[     566,    3681,    3098,     566],
[     567,    3694,    3098,     567],
[     568,    3694,    3098,     568],
[     569,    3695,    3098,     569],
[     570,    3690,    3098,     570],
[     571,    3709,    3098,     571],
[     572,    3703,    3098,     572],
[     573,    3690,    3098,     573],
[     574,    3706,    3098,     574],
[     575,    3696,    3098,     575],
[     576,    3700,    3098,     576],
[     577,    3706,    3098,     577],
[     578,    3697,    3098,     578],
[     579,    3712,    3098,     579],
[     580,    3706,    3098,     580],
[     581,    3713,    3098,     581],
[     582,    3703,    3098,     582],
[     583,    3706,    3098,     583],
[     584,    3707,    3098,     584],
[     585,    3712,    3098,     585],
[     586,    3711,    3098,     586],
[     587,    3705,    3098,     587],
[     588,    3711,    3098,     588],
[     589,    3712,    3098,     589],
[     590,    3710,    3098,     590],
[     591,    3708,    3098,     591],
[     592,    3713,    3098,     592],
[     593,    3714,    3098,     593],
[     594,    3703,    3098,     594],
[     595,    3712,    3098,     595],
[     596,    3730,    3098,     596],
[     597,    3720,    3098,     597],
[     598,    3705,    3098,     598],
[     599,    3717,    3098,     599],
[     600,    3697,    3098,     600],
[     601,    3736,    3098,     601],
[     602,    3725,    3098,     602],
[     603,    3727,    3098,     603],
[     604,    3723,    3098,     604],
[     605,    3718,    3098,     605],
[     606,    3726,    3098,     606],
[     607,    3727,    3098,     607],
[     608,    3728,    3098,     608],
[     609,    3730,    3098,     609],
