[INFO]: AT32F421 WK Demo Start
[INFO]: ADC_IIN_RANK_IDX 3089
[
[     134,    3251,    3089,     134]
[     135,    3254,    3089,     135]
[     136,    3248,    3089,     136]
[     137,    3258,    3089,     137]
[     138,    3270,    3089,     138]
[     139,    3257,    3089,     139]
[     140,    3255,    3089,     140]
[     141,    3247,    3089,     141]
[     142,    3271,    3089,     142]
[     143,    3259,    3089,     143]
[     144,    3264,    3089,     144]
[     145,    3252,    3089,     145]
[     146,    3275,    3089,     146]
[     147,    3262,    3089,     147]
[     148,    3272,    3089,     148]
[     149,    3273,    3089,     149]
[     150,    3265,    3089,     150]
[     151,    3263,    3089,     151]
[     152,    3271,    3089,     152]
[     153,    3269,    3089,     153]
[     154,    3274,    3089,     154]
[     155,    3273,    3089,     155]
[     156,    3282,    3089,     156]
[     157,    3280,    3089,     157]
[     158,    3286,    3089,     158]
[     159,    3283,    3089,     159]
[     160,    3285,    3089,     160]
[     161,    3286,    3089,     161]
[     162,    3289,    3089,     162]
[     163,    3293,    3089,     163]
[     164,    3285,    3089,     164]
[     165,    3284,    3089,     165]
[     166,    3278,    3089,     166]
[     167,    3290,    3089,     167]
[     168,    3286,    3089,     168]
[     169,    3281,    3089,     169]
[     170,    3290,    3089,     170]
[     171,    3290,    3089,     171]
[     172,    3295,    3089,     172]
[     173,    3290,    3089,     173]
[     174,    3304,    3089,     174]
[     175,    3304,    3089,     175]
[     176,    3305,    3089,     176]
[     177,    3300,    3089,     177]
[     178,    3314,    3089,     178]
[     179,    3301,    3089,     179]
[     180,    3303,    3089,     180]
[     181,    3297,    3089,     181]
[     182,    3314,    3089,     182]
[     183,    3303,    3089,     183]
[     184,    3314,    3089,     184]
[     185,    3311,    3089,     185]
[     186,    3302,    3089,     186]
[     187,    3309,    3089,     187]
[     188,    3315,    3089,     188]
[     189,    3314,    3089,     189]
[     190,    3317,    3089,     190]
[     191,    3319,    3089,     191]
[     192,    3321,    3089,     192]
[     193,    3315,    3089,     193]
[     194,    3318,    3089,     194]
[     195,    3316,    3089,     195]
[     196,    3309,    3089,     196]
[     197,    3325,    3089,     197]
[     198,    3323,    3089,     198]
[     199,    3328,    3089,     199]
[     200,    3316,    3089,     200]
[     201,    3317,    3089,     201]
[     202,    3310,    3089,     202]
[     203,    3336,    3089,     203]
[     204,    3322,    3089,     204]
[     205,    3326,    3089,     205]
[     206,    3321,    3089,     206]
[     207,    3333,    3089,     207]
[     208,    3327,    3089,     208]
[     209,    3322,    3089,     209]
[     210,    3326,    3089,     210]
[     211,    3328,    3089,     211]
[     212,    3325,    3089,     212]
[     213,    3336,    3089,     213]
[     214,    3329,    3089,     214]
[     215,    3330,    3089,     215]
[     216,    3335,    3089,     216]
[     217,    3337,    3089,     217]
[     218,    3328,    3089,     218]
[     219,    3340,    3089,     219]
[     220,    3337,    3089,     220]
[     221,    3329,    3089,     221]
[     222,    3328,    3089,     222]
[     223,    3336,    3089,     223]
[     224,    3329,    3089,     224]
[     225,    3327,    3089,     225]
[     226,    3337,    3089,     226]
[     227,    3335,    3089,     227]
[     228,    3338,    3089,     228]
[     229,    3331,    3089,     229]
[     230,    3350,    3089,     230]
[     231,    3333,    3089,     231]
[     232,    3345,    3089,     232]
[     233,    3343,    3089,     233]
[     234,    3331,    3089,     234]
[     235,    3340,    3089,     235]
[     236,    3349,    3089,     236]
[     237,    3339,    3089,     237]
[     238,    3334,    3089,     238]
[     239,    3342,    3089,     239]
[     240,    3346,    3089,     240]
[     241,    3352,    3089,     241]
[     242,    3346,    3089,     242]
[     243,    3346,    3089,     243]
[     244,    3349,    3089,     244]
[     245,    3343,    3089,     245]
[     246,    3345,    3089,     246]
[     247,    3348,    3089,     247]
[     248,    3348,    3089,     248]
[     249,    3355,    3089,     249]
[     250,    3346,    3089,     250]
[     251,    3342,    3089,     251]
[     252,    3338,    3089,     252]
[     253,    3350,    3089,     253]
[     254,    3348,    3089,     254]
[     255,    3353,    3089,     255]
[     256,    3357,    3089,     256]
[     257,    3363,    3089,     257]
[     258,    3363,    3089,     258]
[     259,    3354,    3089,     259]
[     260,    3351,    3089,     260]
[     261,    3344,    3089,     261]
[     262,    3362,    3089,     262]
[     263,    3344,    3089,     263]
[     264,    3341,    3089,     264]
[     265,    3344,    3089,     265]
[     266,    3361,    3089,     266]
[     267,    3358,    3089,     267]
[     268,    3367,    3089,     268]
[     269,    3351,    3089,     269]
[     270,    3356,    3089,     270]
[     271,    3370,    3089,     271]
